,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CategoryOfMaterial,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,MARCTag Condition3,Condition3 Values,MARCTag  Condition4,Condition4 Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized),Unnamed: 31,Unnamed: 32
75,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,pg,Program music,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#pg,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
76,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,pm,Passion music,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#pm,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
77,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,po,Polonaises,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#po,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
78,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,pp,Popular music,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#pp,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
79,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,pr,Preludes,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#pr,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
80,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,ps,Passacaglias,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#ps,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
81,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,pt,Part-songs,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#pt,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
82,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,pv,Pavans,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#pv,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
83,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,rc,Rock music,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#rc,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
84,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,rd,Rondos,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#rd,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
85,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,rg,Ragtime music,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#rg,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
86,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,ri,Ricercars,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#ri,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
87,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,rp,Rhapsodies,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#rp,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
88,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,rq,Requiems,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#rq,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
89,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,sd,Square dance music,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#sd,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
90,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,sg,Songs,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#sg,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
91,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,sn,Sonatas,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#sn,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
92,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,sp,Symphonic poems,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#sp,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
93,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,st,Studies and exercises,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#st,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
94,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,su,Suites,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#su,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
95,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,sy,Symphonies,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#sy,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
96,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,tc,Toccatas,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#tc,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
97,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,tl,Teatro lirico,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#tl,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
98,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,ts,Trio-sonatas,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#ts,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
99,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,vi,Villancicos,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#vi,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
100,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,vr,Variations,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#vr,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
101,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,wz,Waltzes,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#wz,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
102,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,18-19,Form of composition,,,za,Zarzuelas,,,,,,,,,http://rdaregistry.info/Elements/w/P10004,has category of work,IRI,,https://doi.org/10.6069/uwlswd.8rpj-ek77#za,,"See also (006/01-02), 380$a",,coded - CP 2024-09-23
103,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,18-20,Running time for motion pictures and videorecordings,,,000,Running time exceeds three characters,Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"If a reproduction condition is present, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-09-13

""Duration: exceeds 16 hours, 39 minutes.""",,,,coded - CP 2025-10-03
104,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,VISUAL MATERIALS,18-20,Running time for motion pictures and videorecordings,,,001-999,Running time,,,,,,,,,http://rdaregistry.info/Elements/e/P20219,has duration,unstructured,,"

""Duration: [number] minutes.""",,"See also 006/01-03, 300$a, 500$a",,coded - CP 2024-09-23
105,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,18-21,Illustrations,,,a,Illustrations,,,,,,,,,http://rdaregistry.info/Elements/m/P30453,has illustrative content,structured/IRI,,http://rdaregistry.info/termList/IllusContent/1014,,,,coded - CP 2024-09-19
106,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,18-21,Illustrations,,,b,Maps,,,,,,,,,http://rdaregistry.info/Elements/m/P30453,has illustrative content,structured/IRI,,http://rdaregistry.info/termList/IllusContent/1008,,,,coded - CP 2024-09-19
107,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,18-21,Illustrations,,,c,Portraits,,,,,,,,,http://rdaregistry.info/Elements/m/P30453,has illustrative content,structured/IRI,,http://rdaregistry.info/termList/IllusContent/1012,,,,coded - CP 2024-09-19
108,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,18-21,Illustrations,,,d,Charts,,,,,,,,,http://rdaregistry.info/Elements/m/P30453,has illustrative content,structured/IRI,,https://doi.org/10.6069/uwlswd.gq3z-mv97#d,,,,coded - CP 2024-09-19
109,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,18-21,Illustrations,,,e,Plans,,,,,,,,,http://rdaregistry.info/Elements/m/P30453,has illustrative content,structured/IRI,,http://rdaregistry.info/termList/IllusContent/1011,,,,coded - CP 2024-09-19
110,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,18-21,Illustrations,,,f,Plates,,,,,,,,,http://rdaregistry.info/Elements/m/P30453,has illustrative content,structured/IRI,,https://doi.org/10.6069/uwlswd.gq3z-mv97#f,,,,coded - CP 2024-09-19
111,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,18-21,Illustrations,,,g,Music,,,,,,,,,http://rdaregistry.info/Elements/m/P30453,has illustrative content,structured/IRI,,https://doi.org/10.6069/uwlswd.gq3z-mv97#g,,,,coded - CP 2024-09-19
112,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,18-21,Illustrations,,,h,Facsimiles,,,,,,,,,http://rdaregistry.info/Elements/m/P30453,has illustrative content,structured/IRI,,http://rdaregistry.info/termList/IllusContent/1002,,,,coded - CP 2024-09-19
113,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,18-21,Illustrations,,,i,Coats of arms,,,,,,,,,http://rdaregistry.info/Elements/m/P30453,has illustrative content,structured/IRI,,http://rdaregistry.info/termList/IllusContent/1001,,,,coded - CP 2024-09-19
114,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,18-21,Illustrations,,,j,Genealogical tables,,,,,,,,,http://rdaregistry.info/Elements/m/P30453,has illustrative content,structured/IRI,,http://rdaregistry.info/termList/IllusContent/1004,,,,coded - CP 2024-09-19
115,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,18-21,Illustrations,,,k,Forms,,,,,,,,,http://rdaregistry.info/Elements/m/P30453,has illustrative content,structured/IRI,,http://rdaregistry.info/termList/IllusContent/1003,,,,coded - CP 2024-09-19
116,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,18-21,Illustrations,,,l,Samples,,,,,,,,,http://rdaregistry.info/Elements/m/P30453,has illustrative content,structured/IRI,,http://rdaregistry.info/termList/IllusContent/1013,,,,coded - CP 2024-09-19
117,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,18-21,Illustrations,,,m,"Phonodisc, phonowire, etc.",,,,,,,,,http://rdaregistry.info/Elements/m/P30453,has illustrative content,structured/IRI,,https://doi.org/10.6069/uwlswd.gq3z-mv97#m,,,,coded - CP 2024-09-19
118,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,18-21,Illustrations,,,o,Photographs,,,,,,,,,http://rdaregistry.info/Elements/m/P30453,has illustrative content,structured/IRI,,http://rdaregistry.info/termList/IllusContent/1010,,,,coded - CP 2024-09-19
119,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,BOOKS,18-21,Illustrations,,,p,Illuminations,,,,,,,,,http://rdaregistry.info/Elements/m/P30453,has illustrative content,structured/IRI,,http://rdaregistry.info/termList/IllusContent/1006,,,,coded - CP 2024-09-19
120,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,18-21,Relief,,,#,No relief shown,,all 4 characters 18 - 21 are blank,,,,,,,http://rdaregistry.info/Elements/e/P20071,has note on expression,unstructured,,"""No relief shown.""
- CP 2024-10-02",,"From RDA to MARC mapping: rdae:P20318 rdakit:hasM21 ""MARC 21 Bibliographic 008 /18-21 [identifier] (maps)"" .",,coded - CP 2024-10-02
121,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,18-21,Relief,,,a,Contours,,,,,,,,,http://rdaregistry.info/Elements/e/P20318,has relief representation,IRI,,https://doi.org/10.6069/uwlswd.1c2x-cj09#a,,"From RDA to MARC mapping: rdae:P20318 rdakit:hasM21 ""MARC 21 Bibliographic 008 /18-21 [identifier] (maps)"" .",,coded - CP 2024-09-20
122,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,18-21,Relief,,,b,Shading,,,,,,,,,http://rdaregistry.info/Elements/e/P20318,has relief representation,IRI,,https://doi.org/10.6069/uwlswd.1c2x-cj09#b,,"From RDA to MARC mapping: rdae:P20318 rdakit:hasM21 ""MARC 21 Bibliographic 008 /18-21 [identifier] (maps)"" .",,coded - CP 2024-09-20
123,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,18-21,Relief,,,c,Gradient and bathymetric tints,,,,,,,,,http://rdaregistry.info/Elements/e/P20318,has relief representation,IRI,,https://doi.org/10.6069/uwlswd.1c2x-cj09#c,,"From RDA to MARC mapping: rdae:P20318 rdakit:hasM21 ""MARC 21 Bibliographic 008 /18-21 [identifier] (maps)"" .",,coded - CP 2024-09-20
124,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,18-21,Relief,,,d,Hachures,,,,,,,,,http://rdaregistry.info/Elements/e/P20318,has relief representation,IRI,,https://doi.org/10.6069/uwlswd.1c2x-cj09#d,,"From RDA to MARC mapping: rdae:P20318 rdakit:hasM21 ""MARC 21 Bibliographic 008 /18-21 [identifier] (maps)"" .",,coded - CP 2024-09-20
125,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,18-21,Relief,,,e,Bathymetry/soundings,,,,,,,,,http://rdaregistry.info/Elements/e/P20318,has relief representation,IRI,,https://doi.org/10.6069/uwlswd.1c2x-cj09#e,,"From RDA to MARC mapping: rdae:P20318 rdakit:hasM21 ""MARC 21 Bibliographic 008 /18-21 [identifier] (maps)"" .",,coded - CP 2024-09-20
126,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,18-21,Relief,,,f,Form lines,,,,,,,,,http://rdaregistry.info/Elements/e/P20318,has relief representation,IRI,,https://doi.org/10.6069/uwlswd.1c2x-cj09#f,,"From RDA to MARC mapping: rdae:P20318 rdakit:hasM21 ""MARC 21 Bibliographic 008 /18-21 [identifier] (maps)"" .",,coded - CP 2024-09-20
127,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,18-21,Relief,,,g,Spot heights,,,,,,,,,http://rdaregistry.info/Elements/e/P20318,has relief representation,IRI,,https://doi.org/10.6069/uwlswd.1c2x-cj09#g,,"From RDA to MARC mapping: rdae:P20318 rdakit:hasM21 ""MARC 21 Bibliographic 008 /18-21 [identifier] (maps)"" .",,coded - CP 2024-09-20
128,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,18-21,Relief,,,h,Color [OBSOLETE],,,,,,,,,http://rdaregistry.info/Elements/e/P20318,has relief representation,IRI,,https://doi.org/10.6069/uwlswd.1c2x-cj09#hx,,"From RDA to MARC mapping: rdae:P20318 rdakit:hasM21 ""MARC 21 Bibliographic 008 /18-21 [identifier] (maps)"" .",,coded - CP 2024-09-20
129,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,18-21,Relief,,,i,Pictorially,,,,,,,,,http://rdaregistry.info/Elements/e/P20318,has relief representation,IRI,,https://doi.org/10.6069/uwlswd.1c2x-cj09#i,,"From RDA to MARC mapping: rdae:P20318 rdakit:hasM21 ""MARC 21 Bibliographic 008 /18-21 [identifier] (maps)"" .",,coded - CP 2024-09-20
130,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,18-21,Relief,,,j,Land forms,,,,,,,,,http://rdaregistry.info/Elements/e/P20318,has relief representation,IRI,,https://doi.org/10.6069/uwlswd.1c2x-cj09#j,,"From RDA to MARC mapping: rdae:P20318 rdakit:hasM21 ""MARC 21 Bibliographic 008 /18-21 [identifier] (maps)"" .",,coded - CP 2024-09-20
131,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,18-21,Relief,,,k,Bathymetry/isolines,,,,,,,,,http://rdaregistry.info/Elements/e/P20318,has relief representation,IRI,,https://doi.org/10.6069/uwlswd.1c2x-cj09#k,,"From RDA to MARC mapping: rdae:P20318 rdakit:hasM21 ""MARC 21 Bibliographic 008 /18-21 [identifier] (maps)"" .",,coded - CP 2024-09-20
132,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,18-21,Relief,,,m,Rock drawings,,,,,,,,,http://rdaregistry.info/Elements/e/P20318,has relief representation,IRI,,https://doi.org/10.6069/uwlswd.1c2x-cj09#m,,"From RDA to MARC mapping: rdae:P20318 rdakit:hasM21 ""MARC 21 Bibliographic 008 /18-21 [identifier] (maps)"" .",,coded - CP 2024-09-20
133,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MAPS,18-21,Relief,,,z,Other relief type,,,,,,,,,http://rdaregistry.info/Elements/e/P20318,has relief representation,IRI,,https://doi.org/10.6069/uwlswd.1c2x-cj09#z,,"From RDA to MARC mapping: rdae:P20318 rdakit:hasM21 ""MARC 21 Bibliographic 008 /18-21 [identifier] (maps)"" .",,coded - CP 2024-09-20
134,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,19,Regularity,,,n,Normalized irregular,Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"If a reproduction condition is present, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-09-12

""Regularity: [value].""",,see also 008/18 and  006/02,,coded using CodeValueLabel - CP 2024-09-20
135,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,19,Regularity,,,r,Regular,Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"If a reproduction condition is present, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-09-12

""Regularity: [value].""",,see also 008/18 and  006/02,,coded using CodeValueLabel - CP 2024-09-20
136,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,CONTINUING RESOURCES,19,Regularity,,,x,Completely irregular,Check for Reproduction Conditions 1 and 2,,,,,,,,http://rdaregistry.info/Elements/m/P30137,has note on manifestation,unstructured,,"If a reproduction condition is present, apply mapping and transformation to OriginalM, not ReproM. - LA, DC 2024-09-12

""Regularity: [value].""",,see also 008/18 and  006/02,,coded using CodeValueLabel - CP 2024-09-20
137,done,8.0,FIXED-LENGTH DATA ELEMENTS--GENERAL INFORMATION (NR),,,,,,,MUSIC,20,Format of music,,,a,Full score,,,,,,,,,http://rdaregistry.info/Elements/e/P20209,has format of notated music,IRI,,https://doi.org/10.6069/uwlswd.06xx-6744#a,,"From RDA to MARC mapping: rdae:P20209 rdakit:hasM21 ""MARC 21 Bibliographic 008 /20-21 [identifier] (music)"" .",,coded - CP 2024-09-23
